original,vhat,vstar,Total expenses,Institutional grants (funded)_per_dollar,Institutional grants (unfunded)_per_dollar,Sales and services of educational activities - Total_per_dollar,Sales and services of auxiliary enterprises - Total_per_dollar,Instruction-Total amount_per_dollar,Research-Total amount_per_dollar,Public service-Total amount_per_dollar,Academic support-Total amount_per_dollar,Student service-Total amount_per_dollar,Institutional support-Total amount_per_dollar,Auxiliary enterprises-Total amount_per_dollar,Net grant aid to students-Total amount_per_dollar
0.6613966478210682,1.9876381158828735,6.057646459511759,15134771.531637859,0.001706322216203063,0.0,0.0,0.0,0.1836463952160659,0.0,0.0,0.015721551016722592,0.009319585495529872,0.021305902913721426,0.0,0.0
2.8137437280128257,2.8137437280128257,2.8137437280128257,10595286.166666666,0.0,0.2841462344016915,0.0,0.1263095033283433,0.2310536775339889,0.0,0.0,0.0968717110472256,0.1139915255081123,0.2904778079220355,0.2068149268329499,0.0
0.5074979372206425,1.8715742826461792,0.6161953691367121,14267708.415122144,0.051957232655427336,0.20803199971039238,0.011420523994939329,0.23296932449951596,0.3865126211067818,0.0,0.013701997617567825,0.10478389196993236,0.15507766922843752,0.04765878648151152,0.04875506050768229,0.0
-0.2805350150741415,2.922410249710083,0.6602742721536032,9492592.889821773,0.08475134681479365,0.6443544410042661,0.0,0.280996097436521,0.35522441020942164,0.02253141860033143,0.0,0.0784164464892994,0.2096771566997643,0.05120212937041826,0.050021313957342946,0.0
0.4845198992523968,1.8715742826461792,1.1546942534727938,14829608.531058602,0.0925646732138802,0.281137168263333,0.006859534159231222,0.1502448213077677,0.386887950260455,0.0034092437366649345,0.07209430139792576,0.11605279573609542,0.19258929243904355,0.08164377306011869,0.08576822658460402,0.0023100161637430432
0.3350080683050692,1.658371090888977,1.222261691512846,21604568.7805029,0.014157004491598051,0.4807418403202192,0.0,0.2786639416192907,0.37635951277963553,0.006434637653428326,0.03897018214446265,0.043325723194943225,0.22523889524811253,0.06603419915728853,0.10181759878446697,0.0
0.4985530017454369,1.7138664722442627,1.581798789004407,18028351.361792803,0.12339406229382223,0.44039359934255806,0.0,0.14648809943898256,0.310341096383889,0.0,0.0,0.1186775095760679,0.19345756320588056,0.2613604135102805,0.09087922047266117,0.0
1.9577209671815752,4.664032459259033,2.6823155285278775,2294997.0542720314,0.013252675634467127,0.4261980678883656,0.0,0.34408331218999827,0.3257543414338622,0.0,0.0,0.06976326761326346,0.26164306689772365,0.21460001079406116,0.10692750309915558,0.0
2.637604762459066,4.3853373527526855,6.577490631721808,3705711.8727039355,0.0,0.30936413633735454,0.0,0.0,0.29696385453183627,0.0,0.0,0.14915888364331137,0.10143120868003255,0.5114100351990178,0.0,0.0
2.310771507096811,1.9876381158828735,5.562750341745364,15939170.094621751,0.006474462587702701,0.011435699974849878,0.0,0.0,0.055321776720658335,0.0,0.00341981582441229,0.05658649655090156,0.008341617483965702,0.06783511699042583,0.0,0.0
0.276223613486554,2.922410249710083,3.265113618633498,10275140.121577295,0.07405471445946567,0.11979812469572208,0.0,0.007613257065156943,0.5604684462251375,0.0,0.0,0.16774479692283728,0.08036373857006257,0.0362870290964783,0.012071522773572483,0.02326574125271302
-0.6563783412645203,1.9092497825622559,0.2803011683746842,16864683.10624092,0.01657460574910522,0.3363695118738499,0.0013365609918508273,0.14538908442903534,0.43929314740580266,0.027073821444594443,0.0,0.09334801294972937,0.195291573215593,0.0503589107007541,0.09381257950905596,0.0
-0.4161448451458022,1.9092497825622559,0.33518000887960064,16199169.206251074,0.025154453331335598,0.3339712374347432,0.025801604745708608,0.18647347051420324,0.4030715650302071,0.01758991906276877,0.024506156516229144,0.09288249923485868,0.14925254662194035,0.05362365138282272,0.049382951759371733,0.0
-0.602511252173959,1.9876381158828735,0.3241774513112293,14306926.454046246,0.004665409661446337,0.37060099574536454,0.0,0.09923146055943474,0.4795680945173183,0.0,0.0,0.03714584646070499,0.22191968873610687,0.058018737360854646,0.09563387346300514,0.007970641137563943
-0.2212029348074303,1.7138664722442627,2.2266803242626247,16352998.305469304,0.049086711111056315,0.30483744227633897,0.0,0.08384791717357401,0.5047241005539597,0.0,0.0,0.10877947866338149,0.11859326713892465,0.2608402115694563,0.08278932248313839,0.0
-2.5350516447543625,-2.5224852561950684,-1.4742646739590264,3025888744.733344,0.009149429744901865,0.010698880640806197,0.0,0.0121068369636457,0.07662988303550353,0.08721560334385668,0.0,0.01583706647719419,0.007675811311191993,0.02780458129168844,0.01237942201159344,0.0
-0.7990454141303374,1.9092497825622559,-0.038528182138864435,16622786.614600938,0.01442237590263701,0.48717722412240316,0.010883737089994109,0.17500021592690937,0.3851799083672675,0.0,0.05555561595924382,0.0667105501304243,0.20767306221367135,0.04795116484497648,0.10363089854235315,0.0
6.864573662940644,6.864573662940644,6.864573662940644,467453.8333333333,0.0,0.0,0.0,0.0,0.1083222835196203,0.0,0.0,0.1330954964180063,0.2476875613028452,0.4780860712448253,0.0,0.0
0.3549327057074617,1.635478138923645,2.281701746830743,15414406.059170725,0.04230670196927098,0.2727683635200956,0.007813153897117581,0.05493578219423187,0.37584187077320214,0.0,0.0,0.1513859411495572,0.07995251679166399,0.2500147824060315,0.03866908832321968,0.0
0.6613966478210682,4.8355817794799805,7.611487844238129,1961198.0660126698,0.0,0.0,0.0,0.0,0.632138935715604,0.0,0.0,0.12325576839518998,0.12605543531723662,0.18094573512172102,0.0,0.0
-1.8679439903440167,1.9876381158828735,-0.8710737652706124,15724078.86141027,0.008332236694695289,0.45783369310697836,0.0,0.146070477797286,0.5020121713615171,0.035518311648769375,0.0026262537412085223,0.17470839023258916,0.10164116780251854,0.043088936341725115,0.1079748443755618,0.0
-0.5025810900211866,2.844099283218384,1.7387439487946728,5694736.721161098,0.012100266342809356,0.00016558343933047325,0.0,0.009890230119730439,0.2683081139195395,0.28924307261976673,0.03493313801125669,0.12666671415738015,0.03802387518836206,0.30525240148598554,0.001611003976323577,0.0
-0.1145367456200867,1.9876381158828735,0.9076311061381891,16033687.887410589,0.019489738500270498,0.3361830228280566,0.0,0.14793614223200635,0.46029371585052264,0.0,0.0,0.07959965184436243,0.2361190043824077,0.0542469253650424,0.10153210062546268,0.0
2.453056861754769,2.453056861754769,2.453056861754769,14676568.666666666,7.68004219696584e-05,0.3290639846652621,0.0,0.0076034234705087,0.2737698725492284,0.0,0.0,0.1649976836093341,0.2913223972015621,0.0974790633396462,0.0826362320020942,0.0
-1.1077969889672383,1.9499626159667969,-0.3373305295688581,15627331.74619992,0.16813990600694811,0.04625342148564392,0.0,0.1644438452188207,0.37222768322342265,0.08608888664526144,0.0,0.07993379923411775,0.17678994694750327,0.05183618838240184,0.0785088128513158,0.0
4.15629651598253,2.124044418334961,4.757106034587395,8990082.261231989,0.0,0.004416786946452046,0.03398234747510745,0.0,0.2117656572479622,0.0,0.0,0.04145347576489066,0.030180463222917932,0.8064715785370268,0.0,0.0
0.6613966478210682,2.124044418334961,3.7491945388567904,11113976.78750817,0.054742971053335865,0.0,0.00029942411910785006,0.0928901595542136,0.18466354518505043,0.0,0.0,0.09711094593908436,0.17321718838971742,0.3696473461326987,0.09965773364205692,0.0
0.6613966478210682,4.1574482917785645,5.382788215087019,1185700.6666316895,0.09182339840194167,0.0,0.09570063353349602,0.0,0.3612419362434762,0.0,0.0,0.10440567170806815,0.04906931204695664,0.11611264971620816,0.0,0.0
0.1592508373809306,1.7515419721603394,1.1102925528323169,15356810.967449512,0.00931378046620897,0.43693767657938415,0.0,0.12789237079921853,0.5009469490720752,0.0,0.0,0.08396065518111702,0.17523669715556317,0.24554067527215598,0.04658074555273959,0.0
1.458009184345809,2.922410249710083,2.150620306379339,10525966.213519854,0.025419071450231777,0.24896738651973746,0.0,0.1313326668045588,0.3531128841046494,0.0,0.04450934752016385,0.20358309933245758,0.1818308867994055,0.040454283685955536,0.07330882744903104,0.0
0.6613966478210682,2.911914110183716,2.3053047918935676,5926272.079323022,0.013910228021234827,0.19564553783731936,0.0,0.00030994205890584245,0.3585060043646009,0.0,0.0,0.23931169418271525,0.24212664516245946,0.17423017937528745,0.0038298389587076618,0.0
0.7032396297130389,1.635478138923645,1.4740308516773886,18486124.680910397,0.048771830098099024,0.3743570059825481,0.0906489932684699,0.13871758546274993,0.27032861944105036,0.0,0.12154535096965935,0.08933826484656911,0.21221828961640588,0.24834149353214338,0.10376032039710938,0.0
0.6613966478210682,1.6731536388397217,2.3967073427941608,16825582.99590973,0.030211060339178034,0.0,0.021451872471524296,0.0,0.40445510242067223,0.0,0.0,0.16690572434113352,0.10412993448801802,0.27761473205263915,0.0,0.0
0.2101059342097974,1.497904658317566,2.7548216885832604,16966848.10020221,0.10070271440922354,0.0,0.002697815017404226,0.2580622758093205,0.15243623417362065,0.0,0.09030505934164039,0.14017908468016296,0.015392263644565755,0.35651725237022075,0.2868290786958569,0.0
3.053347233261383,4.3853373527526855,3.9113119169053365,3630653.518670358,0.02539125200537382,0.07267837852504946,0.0,0.20371087709765265,0.24886748908238573,0.0,0.0,0.10288350353333976,0.2272975321396714,0.32178409029017063,0.198647880563657,0.0
-0.9524732922372242,2.774907350540161,0.22555329582843012,8816966.785654778,0.005725601242098169,0.3661342664939456,0.0,0.07411895580849322,0.47735643964417096,0.0,0.0,0.12987124024146032,0.1507183344522045,0.2806482648433236,0.05828850767824862,0.0
2.5919483496625824,3.14801025390625,5.4262661363126625,4844077.302617758,0.00892939904192553,0.33482224375308456,0.0,0.015866377792640326,0.5407367679418015,0.0,0.0,0.17090405094335492,0.12574411679945185,0.03272529460420257,0.011156618364091526,0.0
4.544238223170447,4.9036359786987305,5.504919858493603,1358718.9999955422,0.0,0.14386046618243165,0.0020123982431772642,0.026747785965342052,0.2515955368055143,0.0,0.0,0.1557294806966837,0.07954015594420491,0.32310133414285147,0.09820437240884691,0.0
-0.1635600449693594,1.8080402612686157,0.7940031676585688,14623111.276002293,0.007331688052876348,0.2151456975434935,0.02821921775207556,0.09769609300237754,0.29036144708302936,0.0012227165961690347,0.0004877894975469161,0.09540318799323302,0.10766302258354059,0.24963126731180063,0.08144297659520136,0.1418177795048092
1.4650111970207296,1.9499626159667969,1.9096143055807,14167915.040752366,0.06274025103138317,0.2526052960469768,0.0,0.2326282327732808,0.37184689218340006,0.0,0.0,0.08345760204515883,0.2123082023919731,0.05879052377423126,0.0653000416279932,0.0
-2.0188760400333985,1.9499626159667969,-1.0314803546833236,14844045.519795135,0.03820656684646453,0.29280281460955426,0.0,0.13132546221350988,0.44071838024255083,0.018792874402022364,0.004867006135462205,0.15704361558066604,0.18707591240535418,0.04717144856496442,0.10042221045864741,0.0
1.0684944504312186,2.922410249710083,1.554155629037679,11887690.65706556,0.004588068641498708,0.6864739715354877,0.0,0.28316956436189783,0.24743884854974135,0.0,0.0,0.105085939892548,0.29488038195982647,0.0478030273064947,0.06610766675478379,0.0
-0.5045223695641743,1.658371090888977,0.26462814937885354,21930796.242389347,0.01738469697368794,0.2508200760070378,0.04927857680559158,0.18534021576032697,0.3565561685432656,0.04046196522681045,0.0462852087921845,0.11430994056627047,0.16486766449379847,0.0526107264328005,0.06793500726632742,0.0
-0.117606904426762,2.5380306243896484,1.388403702294401,11152557.789914157,0.04967555772610687,0.3458766119176648,0.002272778055966065,0.1049504703595379,0.3943530427583152,0.0,0.014813484459476015,0.1181235336424346,0.19567261351635779,0.05352881396741376,0.1029003557358032,0.0
0.6613966478210682,2.3227131366729736,1.792854182972268,11077818.12255503,0.03794603510955863,0.0,0.003746917834314232,0.0,0.3834313500366953,0.01054905629669577,0.0,0.1229402063979729,0.19028183308484758,0.371070170060778,0.0,0.0
-0.1676744046351997,2.074280261993408,2.831322456035692,6552279.468668442,0.0,0.0011446002364050053,0.0003066225941448681,0.7531422489407482,0.13159217097154585,0.0,0.0,0.09522078904103767,0.10102332005917958,0.4141938725473783,0.3106164885223794,0.0
0.3647717855641848,1.7515419721603394,1.2124796480273388,14999034.24920705,0.014413409692837185,0.29502697110824094,0.0,0.17334963757136201,0.32837173327148345,0.0,0.0,0.1582924772083317,0.23034385734572718,0.11529172971778195,0.07388935219444906,0.0
-1.349505538212361,1.9499626159667969,-0.9047049157539728,15100228.318009533,0.09515906691976746,0.3139589905654373,0.0,0.236369534520573,0.38453939716654895,0.030273576902157446,0.04646601501633424,0.09452377500045514,0.14126113245910593,0.05137719428830043,0.05697503625678833,0.0
0.4360256336514496,2.6266238689422607,2.0678589030744203,7906910.124696524,0.02844844128551229,0.3319856266221844,0.015373307409067246,0.053037400722651375,0.21232325194733637,0.0,0.0,0.11998428449577803,0.14644471614028332,0.050190782959918794,0.06708472018612406,0.0
2.3226984616976467,1.635478138923645,3.073511961710077,15834931.360005446,0.03137981339472938,0.3457634063719023,0.005298385879042205,0.16745000536773352,0.29828500903451255,0.0,0.0,0.08938653221964757,0.29055731570471505,0.29179716185455523,0.10068916068251332,0.0
0.6613966478210682,1.9786163568496704,2.6556659364499917,13047126.27315676,0.012546942343275417,0.03467068858497845,0.0,0.0,0.3501769242397965,0.0,0.0,0.08584303012558535,0.18316543914350594,0.46609941095898144,0.0,0.0
0.9106060202341518,2.5380306243896484,1.9459649401873935,11178879.83379729,0.0071457485017337365,0.3100604677296139,0.04929265495961994,0.16031890246417901,0.3189263256888948,0.0,0.0,0.05946228873253268,0.10735259097052911,0.0695351560728595,0.08714301361755876,0.0
-2.3807539031839644,1.6731536388397217,-1.4055034001028093,15092868.231575627,0.02986135299083096,0.24383942405744274,0.04699659709053904,0.09210236864588539,0.3117793101773638,0.04710796730373487,0.0,0.09527492785411448,0.10043097752301972,0.25987285686524025,0.09167695406981259,0.0
-2.3800353028596413,1.658371090888977,-1.0381470045831818,21404856.10764872,0.016348149606162116,0.28107035069226555,0.00465054650784913,0.13015979220845375,0.30593977819750534,0.009189293598485858,0.0546397986761738,0.21586152953171303,0.18791490220082926,0.03538111303940189,0.0930866325437882,0.0
0.385254417810009,2.805263042449951,1.360964811112023,10139481.211597558,0.024838644565085735,0.255056403875828,0.0,0.0,0.47175577453375644,0.00946750318398327,0.011572628704396053,0.05248461992465089,0.3275358798928424,0.08877189389969228,0.0,0.0
0.0966339274100198,1.658371090888977,0.42234301441627803,21147458.9281597,0.01949504347444074,0.28256927216481664,0.005284908622940466,0.19708606748524954,0.37140690623162714,0.00495044114476733,0.0,0.09892283625862498,0.27354417484558624,0.08628936041317549,0.10133424318879923,0.0
-1.755518775303634,2.5380306243896484,-0.5584542494311164,10198762.769399395,0.12101498146504683,0.09892200424697666,0.019637657852778313,0.14632946018603618,0.41646080781799166,0.020123172020679075,0.00879562958133943,0.1113165463227491,0.14238147803301476,0.04977417707401642,0.04650404055977724,0.0
-0.7404082583289937,1.9092497825622559,-0.26387023648482477,15456016.689636875,0.02084205353915488,0.5234919467166602,0.003526312542309036,0.19259327301225285,0.38404742509980677,0.0,0.011799672723795417,0.09294721763108595,0.20420095342648054,0.05096695689609096,0.05737686714713475,0.0
-2.1364807671465598,2.922410249710083,-1.7435653715314514,11815913.214912403,0.030032316256789978,0.3573933111968999,0.0,0.15756749432924497,0.4477516601482627,0.014556167077284823,0.0238378896748438,0.10441850736429226,0.13957337672019698,0.0501878028204626,0.09999122143577915,0.0
1.2006704570112108,2.686314105987549,2.646700766204664,10468241.40807227,0.0003123027797677975,0.36029878585295466,0.0,0.07728758680380796,0.3173893196140461,0.0,0.04735087648448534,0.03476169421281356,0.1166093782715156,0.5005610774693745,0.07411753936660315,0.0
0.3233613098247,1.635478138923645,3.0919885849151205,15457841.101215664,0.08587707938980532,0.3095459154264628,0.01439716234139946,0.11255040127157223,0.3641439755409099,0.0,0.017674591664846428,0.045874374482192316,0.06524443413892608,0.27964010795097716,0.09623635083075123,0.0006548762729376061
-2.2765419154760984,3.0110034942626953,-0.625091260129796,8462814.866962438,0.033860545748039046,0.29997622046093475,0.0,0.11904374999515067,0.5333386860625687,0.00792666021733097,0.007711716728776027,0.10746718906238126,0.1528695341837709,0.04561945393832079,0.0986143983937471,0.0
1.237645881614923,1.8500646352767944,1.7482082528366933,15471717.333830409,0.0059140754830663365,0.4064603381871327,0.0,0.17154271609136132,0.3169319989459954,0.0013416755172059112,0.0,0.18101935763746457,0.21424936001958322,0.054527292052717405,0.12106627209474302,0.0
-2.5532041786041906,1.9499626159667969,-1.5872664014332951,14895292.149342794,0.050811555833222444,0.2402994969189672,0.0,0.11730849245662102,0.42737846314616923,0.015793810522584308,0.03359802026550688,0.15014282749321065,0.17329891483980076,0.04882769001074581,0.09856897425064708,0.0007404535171259058
-0.6225316148368514,1.9499626159667969,-0.559545138122339,14298338.759389717,0.06208957500825517,0.207609392114606,0.0,0.21191855409248184,0.47849540523396755,0.0010029213265858065,0.06347703047696188,0.032082994622988976,0.22268175371740162,0.04809240661186412,0.09700782055290823,0.0
5.877478551151988,5.062496185302734,8.15659470464818,767608.4999619276,0.07719687134801374,0.0,0.0,0.0037867066595335774,0.1955615843120861,0.13312449527375975,0.0,0.059218508947558875,0.016463784384697026,0.4499303896232285,0.0032256992495017824,0.0
1.88038517946732,2.911914110183716,2.453056861754769,5691543.786992777,0.009708829316228776,0.3668774927159788,0.0,0.16283650509584988,0.38127643393420396,0.0,0.012390864618151545,0.06370647600875395,0.3177334940397952,0.19544355872766075,0.09153516473742095,0.0
-0.8401577954989128,1.5211330652236938,-0.03295561037395429,25130110.741129052,0.014479325383952583,0.36440550678458344,0.0,0.17849280222027647,0.44416574365723505,0.0,0.0,0.0962957804918567,0.19783276261525687,0.0463595651599658,0.1032092909893876,0.0
1.4990711045776643,1.7515419721603394,2.1233862329284405,19546904.286960088,0.0,0.5462211940780203,0.0,0.21604785001274135,0.34915338989730216,0.0,0.0,0.04124400940003345,0.21121344888583068,0.3382544377025214,0.09642805812986208,0.0
0.4769519988419132,2.3019344806671143,3.550381634472661,9784301.595296308,3.931105241075975e-05,0.18310263328149862,0.012174374548422335,0.045829156437713,0.4109143932159019,0.0,0.0,0.22517958636477306,0.029438251052035513,0.3780769144679681,0.04719250349593138,0.0
-3.50471431325109,-2.970799446105957,-2.604100512971698,4781546055.483858,0.01619134966838377,0.09975114679121164,0.036145424265621555,0.07032968566795347,0.448375266759341,0.08787538007602433,0.014170506625695118,0.01991852474385688,0.05802116028515594,0.11936521214806348,0.05550015861167845,0.0
1.6765100245637858,2.686314105987549,5.165122245236829,12050750.264725037,0.10806413435534613,0.06390828734058233,0.0,0.16348133802872256,0.33648033364598307,0.0,0.0,0.07401337582891414,0.09606997310846606,0.2887617147844226,0.09730297752990771,0.0
3.167858798460563,5.1121673583984375,5.655150429409474,1660814.0106124086,0.02205672879788176,0.05943888525784272,0.0,0.005746038923218455,0.39113569530381037,0.0,0.0,0.04896787814004133,0.1205745789480049,0.19560726051547694,0.02026776222241493,0.0
-0.4498156589656737,2.922410249710083,0.21048119944486116,10057300.160043823,0.04207999263601887,0.4080443045145346,0.0,0.2988677649263797,0.41605829589313303,0.005723870057211983,0.002298338657576042,0.07808563865337853,0.1773468538541582,0.07310697483034899,0.09442044159640486,0.0
-0.9204520407397594,1.8715742826461792,-0.35121082605127557,14623450.085883398,0.19828575925427575,0.3904563207390091,0.0268736904901801,0.15727795342311512,0.3977754528893242,0.015713457709495858,0.0,0.08613411433120764,0.21536927193816716,0.058163319114135845,0.08785068585818635,0.0
0.6588999959700355,1.658371090888977,2.806087637474857,22779712.668964613,0.008742698672348911,0.29922980236273233,0.0,0.05278180655209129,0.5014055468415861,0.0,0.0,0.1275139204533721,0.12150463020841595,0.056764491633605696,0.04676970575336273,0.0
4.130652168443737,4.784646034240723,5.67783979415063,1893502.018359073,0.0005002185631741119,0.2556815150971386,0.0,0.0,0.6217490414834365,0.0,0.017211691955637463,0.026310092510584082,0.22988350917179307,0.17392647308422285,0.0,0.0011611872314176452
-1.0288334732072175,2.922410249710083,-0.3807369635832348,9519351.676921384,0.08975325600609611,0.1812693778721263,0.0,0.1406684620356831,0.4314632058531354,0.011451997830355772,0.01742749591501605,0.123209843133346,0.2032238424182005,0.0805998789631697,0.10422912858136656,0.0
-2.7071250100098734,-1.6610580682754517,-1.6368572240875838,380797639.52403134,0.038559124551194285,0.360882104430392,0.03792249798256439,0.08607362288310169,0.41430714582253625,0.039863740094471065,0.02922998668524627,0.1896235403109633,0.1347881752266106,0.15518132148515504,0.09859074915725118,0.0
1.9973177563359827,2.686314105987549,3.8905596556393816,9710466.469209641,0.011005921760199818,0.26795973448225985,0.0,0.051680242634359705,0.43137062151729644,0.0,0.0,0.22117207352497809,0.13102751184416864,0.11923694844017015,0.06289054405487826,0.0
-0.5856668416232607,1.4222749471664429,0.07204612738495672,22356155.371213265,0.012499526541652936,0.27595783329076107,0.026567864969529637,0.08559469811969023,0.4142486975492136,0.0,0.0,0.14520482194012857,0.212900201670201,0.2513036805172632,0.07305637912262092,0.0
0.6613966478210682,0.6613966478210682,0.6613966478210682,37841474.0,1.4974751423971134e-05,0.0,0.0,0.1439818561683582,0.0057970918363275,0.0,0.0,0.0,0.0,0.0114740553358642,0.1219903282132544,0.0
0.99689936451831,1.7138664722442627,1.910019836722642,15538885.890054464,0.34311940731167395,0.0,0.0,0.10272617392005622,0.36564444996899653,0.0,0.0,0.06922236820366276,0.18781797324264135,0.3812883417890672,0.05634798708819396,0.021475988477166887
5.277467218532152,4.784646034240723,6.113667505236071,2016300.0911969007,0.0,0.17105663060208004,0.0,0.0,0.5808317590323674,0.0,0.012173031735554434,0.01974948285968421,0.14514918843920738,0.26583867047890086,0.0,0.0019165689885738003
-0.2608833520241905,2.686314105987549,0.3352633971265457,10629238.133886445,0.0018448532916715754,0.47153295325542915,0.0,0.1660250463458671,0.44138818084229936,0.003004006062047811,0.0,0.05968691838157496,0.18697222445124073,0.27501300066289136,0.10003014798203294,0.0
-0.915924193047209,1.9499626159667969,-0.08780045527225286,15249279.627286118,0.03815755342676727,0.3267444694477418,0.0,0.24184106688909957,0.37195067455491576,0.015232885884729916,0.006972071071349985,0.1394353808047465,0.1527804323072145,0.04131794215036773,0.06703152932110061,0.0
-1.6841714626586295,1.8715742826461792,-0.9248606886870607,17192946.511988375,0.407301978536932,0.0,0.028942157737550638,0.23485625905626867,0.36105090985342003,0.016692823783070233,0.009342257450125914,0.10699936499841518,0.15709611422299555,0.05230759492502937,0.07900698377594824,0.0
