,unitid,log_yield_per_dollar,Total expenses,Institutional grants (funded)_per_dollar,Institutional grants (unfunded)_per_dollar,Sales and services of educational activities - Total_per_dollar,Sales and services of auxiliary enterprises - Total_per_dollar,Instruction-Total amount_per_dollar,Research-Total amount_per_dollar,Public service-Total amount_per_dollar,Academic support-Total amount_per_dollar,Student service-Total amount_per_dollar,Institutional support-Total amount_per_dollar,Auxiliary enterprises-Total amount_per_dollar,Net grant aid to students-Total amount_per_dollar
280,152673,-0.649159338236611,52931931.333333336,0.08075240645227667,0.3297310569825294,0.0,0.11030827113720655,0.2805104932439205,0.029234848625776574,0.06509583622850867,0.10087646905811623,0.2292862051497409,0.1498192515098983,0.14353828225450355,0.0
281,152798,0.6613966478210682,9460923.833333334,0.07005621350261725,0.0,0.004278722393265928,0.003184713656310836,0.5764209989147818,0.0,0.0,0.08991199115280196,0.09608667004207111,0.23704478613020574,0.00043299154206980807,0.0
282,152822,0.6613966478210682,14172152.0,0.004420852951619486,0.36400759743474387,0.0,0.15894466838910562,0.27142786783545647,0.0,0.0,0.0,0.19239837393784656,0.4082430106592139,0.12350989461586356,0.004420852951619486
283,153001,0.021282231586849422,42908079.333333336,0.0018072625918360457,0.3322274784023192,0.019624097522332972,0.14502326282949138,0.35237901738443383,0.0,0.0,0.08993270560280962,0.15446385862466708,0.24674014772571426,0.15648427066237516,0.0
284,153108,-0.19872572336159877,45696803.833333336,0.0717125209008509,0.4617811180762266,0.012279742846931348,0.28583020921196955,0.36136725360985583,0.0,0.032511708523101195,0.0503559835036311,0.19534774684077738,0.14381429951430263,0.21660300800833177,0.0
285,153126,0.7812361587729454,25849121.833333332,0.019175983483281582,0.38327358135719003,0.0,0.1779207960327163,0.35821151138912644,0.0,0.0,0.05854423255681072,0.11251967676451885,0.23374284713772772,0.2369817321518163,0.0
286,153144,-0.7286224839768134,40536019.5,0.0455585803139847,0.8183297860971935,0.0,0.24068089615952548,0.3517113506092197,0.013695539757342643,0.0,0.06654143730121306,0.24351231213842628,0.1344900510848958,0.19004930910890253,0.0
287,153162,-0.17806065990403327,39577421.833333336,0.05139943615410926,0.5403219860232517,0.029605962500563927,0.21307296625280006,0.33342005505655914,0.004164857782487103,0.002092434596053421,0.06638294962880162,0.22707009662845185,0.17067216661506385,0.18764193040686145,0.0
288,153241,2.160001215391153,6590042.833333333,0.12602368770643044,0.06822284943671458,0.0,0.018671502312187806,0.2873980308221062,0.0,0.0,0.053972587987983996,0.14378659703704,0.3446098997282694,0.13496290628561167,0.0
289,153250,0.9049091436351482,39647459.666666664,0.04086784744737618,0.4374050690544873,0.01841467707653636,0.24399016770969414,0.37868807046477526,0.01726340953715076,0.013997424753039455,0.05907158204730376,0.1712192422181164,0.17269052605715918,0.18623424372569514,0.0
290,153269,-1.0281146226865205,145614759.16666666,0.03598583822584239,0.3928654702361301,0.0,0.12123702021025101,0.34636308587102876,0.007193840372557016,0.07862986599383805,0.1502027103926067,0.19129747441867317,0.13059373657469966,0.09556752863724992,0.0
291,153278,0.09405309913032778,58264243.333333336,0.31950783364960317,0.04889219648895009,0.0,0.033843927604998214,0.27841562689706834,0.0,0.0,0.08907980326184045,0.21989803008397432,0.2604135137657041,0.1521930259914128,0.0
292,153302,3.7196430314505045,5992084.0,0.055801954712250364,0.22905008229746668,0.0,0.248922828852199,0.26854018290353293,0.0,0.01073747186009631,0.07259113301259908,0.2134586508911869,0.18889401973225564,0.12237823546309876,0.0
293,153320,3.5316432781845077,6816534.666666667,0.010020903094260406,0.2388561900758567,0.0,0.08705919195305689,0.2791931569921843,0.0,0.04691169080829145,0.048572040808222985,0.14343698293619767,0.17478634305094612,0.30709978540415744,0.0
294,153366,0.33142248376909667,38247172.833333336,0.04031884064703222,0.36602769903206395,0.0,0.17304116033639558,0.3304388899123729,0.0,0.029906389115810766,0.0719151673071156,0.23908209389785962,0.1650127935164114,0.1636446618928091,0.0
295,153375,0.752498527166208,35991676.166666664,0.015966390784513663,0.47635872122043477,0.0,0.22153524136370106,0.3270126481142814,0.0,0.0,0.08041015242704937,0.20462822105205558,0.19798217511005334,0.18740560925158728,0.0
296,153384,-2.136712639960128,127084333.33333333,0.04804552357620792,0.3416445247643953,0.0,0.13485008642554944,0.35577424964524873,0.01108974880197664,0.006486506335687851,0.11674531085657032,0.18689033266623475,0.18834999331152805,0.13466385838275372,0.0
297,153621,0.5362587064011821,15329972.5,0.0025778585056170193,0.4291572712649463,0.0,0.191436372983274,0.29208392252497517,0.0,0.0,0.05738636082571794,0.24923059494507682,0.24819188901567393,0.1503620440284547,0.0
298,153825,0.8610447809725085,41865768.0,0.026431443146263715,0.5716333210464454,0.010393352073862987,0.21686607222078588,0.2441052436921735,0.012843938115104765,0.007326928769107974,0.09863351445824028,0.21824391628661072,0.16381589289528062,0.16828821819296377,0.0
299,153834,-0.3337590388769434,76820372.5,0.07846815851702187,0.5570284366949666,0.014656843361006441,0.25422431399951884,0.3967269598091747,0.007167191663036174,0.0056353302200749765,0.05795218579550626,0.17254432952231083,0.15035249275835,0.20484582176861135,0.0
300,153861,1.9353968623800824,32865166.666666668,0.001947350538310572,0.1258779558904818,0.0,0.2491695868472699,0.3233261152892373,0.012267294146284568,0.01986398973583987,0.049895786318848216,0.07811208422291077,0.26143688099355444,0.17351704692404826,0.0
301,153977,2.067608814606276,14066687.0,0.029437765504651756,0.0364143430977505,0.0,0.0,0.4846915624126705,0.0,0.0,0.1289069937600327,0.12476830306003586,0.26163312891893686,0.0,0.0
302,154004,0.09592857212649927,37454294.0,0.039193080682996366,0.48220882675472854,0.0,0.19911516242525712,0.3367492211529427,0.0,0.0,0.09553481371188041,0.20772102926302655,0.17210578489789893,0.17975280751520772,0.0
303,154013,1.1292277603486933,31358360.166666668,0.020172541866706136,0.48160606144790913,0.0,0.13812610556309862,0.3420227102542846,0.0,0.0,0.1118543023728797,0.20458086666213376,0.19069467604654347,0.15084744466415842,0.0
304,154101,0.6083180525918642,29739792.333333332,0.06421551789136569,0.5214891659689577,0.011023989777467288,0.26842876856223735,0.3516709156128719,0.0,4.9288620340848154e-05,0.1448012745034075,0.22141864429293204,0.1282037925460968,0.15363966282795274,0.0
305,154174,1.925922633949977,71728846.0,0.013463158647963379,0.04415707919423845,0.026379747324156495,0.042256804651971305,0.4126756502769704,0.049261269308584724,0.0,0.07831120225559836,0.13991984944708763,0.24132730366246238,0.06164867757666142,0.010950452671904597
306,154235,-0.6295438451000052,74010657.33333333,0.008532996320007463,0.4225965506445171,0.0,0.22267537893146308,0.388694665108861,0.0,0.0,0.10215588906267968,0.1368533717297255,0.10541543539504303,0.16655062632151016,0.011486192628149967
307,154262,0.6613966478210682,37841474.0,0.0073543382585995465,0.0015995544993834014,0.0,0.0,0.06721309270352419,0.0,0.0,0.031404643487196085,0.014504751233175184,0.0042873109717308224,0.0,0.0
308,154350,0.5831114405880833,39575742.666666664,0.05932292969899036,0.5613162887960292,0.0,0.20967243082606124,0.3787616813558555,0.0,0.0,0.05064191762314202,0.24200842960807611,0.14392166218182068,0.18466630923110577,0.0
309,154493,0.5786213322675265,56046422.333333336,0.0057094604795678095,0.30659402720008283,4.2821644987901605e-05,0.09938471422026599,0.39411415121727633,0.0,0.0,0.06607084233333788,0.18077876478431418,0.24027976165734086,0.11875648000773073,0.0
310,154527,-0.3647946786488266,50831543.166666664,0.0420051546798899,0.5883990917857209,0.003037064331501589,0.2897917464037643,0.30227013666733754,0.0,0.008476987053501448,0.0746240476619539,0.24499799188010093,0.15362813809780757,0.21600269863929866,0.0
311,154590,1.5968821409988225,23036371.5,0.028925764922078403,0.5633646629924625,0.0,0.16050464660489897,0.30503080747764466,0.0,0.0,0.05884411237825945,0.2773987069390102,0.18844014417230018,0.1702861783882356,0.0
312,154688,1.1576013873668545,38084943.666666664,0.020167650503986133,0.3797821161715254,0.0,0.10611656324624034,0.36862855278303286,0.0,0.0,0.06010502960701942,0.25027184189699603,0.21423603961218937,0.08203591846370156,0.0
313,154712,0.4621797710599904,49169553.0,0.01416975121440159,0.5428159881787008,0.0,0.3045087170103011,0.3022669977631618,0.0003578637373416838,0.0,0.06268581154954436,0.118093901185828,0.21729501994862552,0.2993004024258671,0.0
314,154721,1.6924162808810683,16234260.666666666,0.06563008043359822,0.5364103533141085,0.0059080095260266655,0.18219117339128596,0.23949956287918012,0.0,0.015972403794099484,0.04890640538768402,0.26856651638503937,0.21559306406767484,0.1467454672301882,0.0
315,154749,1.736788659210875,14085546.833333334,0.01207612564467826,0.45425608313561977,0.0,0.2448097713778264,0.268317922717969,0.0,0.05183678764051297,0.083375735939065,0.2985435744708574,0.20119654329832493,0.09672943593327064,0.0
316,154837,4.0847558809146625,4058453.0,0.0,0.252142873158812,0.0,0.0,0.16933373381433764,0.0,0.0,0.305014989701741,0.2845367434340129,0.24111453304990843,0.0,0.0
317,154855,0.6613966478210682,13190357.666666666,0.0022452512217700036,0.33172149514368743,0.013520760480768362,0.1522936590574635,0.36517614773802065,0.0,0.0,0.024823587674764343,0.16537773691403315,0.14475636028368502,0.11097393037585815,0.0
318,155070,3.149127884833056,8399352.5,0.01000400526905695,0.2200546609594807,0.0,0.1124439651746965,0.15016109872755073,0.0,0.0,0.04307016522999838,0.06176718185518864,0.12632951964650452,0.07000194360220029,0.0
319,155089,1.022697854464786,28927051.833333332,0.04970715099547159,0.3113856037558753,0.0074775623378280556,0.09815456997458395,0.2995557025050214,0.0,0.0,0.09199625142119709,0.2553363673522416,0.20611203431141223,0.07666224264552458,0.0
320,155335,1.2682096111916068,26270974.0,0.02345595687976142,0.5691266655485759,0.0,0.0973883191388336,0.3978828750950256,0.0,2.6378922989303707e-05,0.04055779076431147,0.22074999325618203,0.21663243243284394,0.11776638607562348,0.0
321,155414,1.3473501476826035,16813332.166666668,0.035374863675892605,0.4720319221275124,0.0,0.2458163433853529,0.24359892649873596,0.0,0.0,0.04504871446610826,0.2747091685464332,0.22851938540479477,0.20395244278020516,0.0
322,155496,3.7118800539964556,5369985.166666667,0.027626922991810868,0.12981336292331783,0.0,0.1914306653423096,0.18461519027783782,0.0,0.0,0.06687296560192235,0.22666816180839233,0.31426126533993215,0.16408782134748912,0.0
323,155511,1.3023149191686545,17573033.833333332,0.046255454486454024,0.5666451561205003,0.0,0.22571061837994338,0.32188497180666104,0.0,0.0,0.05652220761008228,0.2818982034433952,0.18437217675267095,0.1553224403871906,0.0
324,155520,1.7301672471693654,33695462.5,0.006733953174456847,0.38714787389152666,0.0,0.13987415466795663,0.3270115968878599,0.00044904166745497753,0.004466081053692813,0.07531988913937596,0.1445830824649857,0.2848373822835444,0.16333292650308628,0.0
325,155627,1.186670237118534,46559471.333333336,0.00039144201623022434,0.3078083955048344,0.0,0.13272502149115178,0.16968813090904655,0.0,0.0,0.09166218410813283,0.262103061966325,0.34732249322361286,0.12730927414453602,0.0
326,155812,1.456591340166747,24235892.666666668,0.023480958916058354,0.32973296850437167,0.0,0.08828430747025094,0.4289940534203279,0.0,0.0,0.0327909660380022,0.20387949261699706,0.21406064569961922,0.07363817202359288,0.0
327,155900,2.008677743047998,25947400.333333332,0.060558186169478945,0.34040095423303873,0.0,0.12814891372354695,0.33543908271555684,0.0,0.0,0.09482776572568909,0.14005828278159813,0.23004555716506528,0.10864775650421293,0.06573991914745576
328,155937,1.6980417416246119,14514051.166666666,0.07958939146177049,0.3818354321864214,0.0,0.2600842193071594,0.22458724968667435,0.0,0.0,0.06741204244755603,0.2536769110420779,0.2001212342425829,0.2542025625811089,0.0
329,155973,2.016494814679524,15345886.5,0.01857194760302704,0.5179718139233381,0.03211162374577274,0.30616351163551225,0.23297457161131313,0.0,0.0,0.0533579905381593,0.3047504836773902,0.14545977299302107,0.22124230707253917,0.0
330,156189,0.5445767512203769,14385075.0,0.13271164731501225,0.06394245424511169,0.0,0.22394898879567884,0.19787155553006616,0.0,0.0,0.07362337932428807,0.15389567543675187,0.26259496967053236,0.21790755348859842,0.015193513647536306
331,156213,0.8806821039345502,37054236.666666664,0.04731183685608241,0.3600965017855358,0.0009604749650309893,0.17605467696856258,0.4076752491910282,0.0,0.0057667449812981355,0.06447473707684888,0.17019999332509975,0.17814936771512677,0.16612320354550553,0.0021655463419342695
332,156286,-0.3730763895044781,77849997.66666667,0.02324070718340805,0.684811024592923,0.0,0.08800275365454624,0.44653688771465727,0.0,0.0013512952663629495,0.06567353012080801,0.22232886558039847,0.16539665021527103,0.09073952316496109,0.0021613166993329773
333,156295,-0.822787304344244,115655068.5,0.4623164281526206,0.0,0.025724217755892526,0.034206830575119446,0.23485537658616898,0.0,0.28488313794335207,0.09165059203609395,0.09674140942066307,0.15851183671499303,0.08510750222762611,0.0
334,156356,1.0080603964036505,14364119.166666666,0.019436497527432796,0.3786556119608912,0.0,0.19585027345046044,0.40458046418091653,0.0,0.0,0.027273327990932034,0.2611959092746318,0.15906405213499866,0.11544639905115425,0.03087988397942721
335,156365,0.6536445800823149,64991047.0,0.01571481581660522,0.328601650829434,0.0,0.11899932668161713,0.4293505150024741,0.0,0.0,0.06775730971067445,0.24202593628011562,0.1679140307843735,0.09295220822236228,0.0
336,156408,-0.795128725600363,63212024.0,0.10334073730445124,0.3838244867252893,0.0,0.2182445305026145,0.3997452815833477,0.0,0.0,0.06507737357057258,0.19005337760845414,0.19675471605423256,0.1483692406368763,0.0
337,156541,0.04927948895298169,71662279.5,0.01737663815173504,0.22173384116256029,0.00541739442342653,0.12811841967711898,0.34587437546787314,0.0,0.019987063068514308,0.050348637970226255,0.2046684057824312,0.2248020127055359,0.15262462450695558,0.0
338,156745,0.7349996283522068,32215071.833333332,0.03740396233065464,0.6209266976077052,0.0,0.2992312899338509,0.2665894360802579,0.0,0.0,0.12987632584874312,0.21489004284956043,0.14453943661598023,0.24410475860545833,0.0
339,157030,4.070962041522824,1870204.5,0.03555404413438922,0.04585086818045834,0.0,0.17282236603893675,0.11863096611448996,0.0,0.0,0.03271799064398216,0.008051436799202083,0.2592060565212699,0.08346680804158048,0.0
340,157076,1.433525734312555,16952915.333333332,0.08332364309572243,0.4163984204408029,0.03498719767884171,0.2015004951164152,0.2065537656001192,0.0,0.0012657901553451594,0.06373176208473565,0.28481784627564355,0.22840495320116624,0.20218460557403442,0.013040392305386374
341,157100,2.3965513995949754,12892070.0,0.025131547274151216,0.3012682085447359,0.0,0.2325262221918849,0.2124712064599918,0.0,0.0,0.020941400411260566,0.1147917802700937,0.23682732873774343,0.11995126978574168,0.0
342,157377,1.629152033878699,18151563.666666668,0.0226335964334092,0.2649951865487585,0.0,0.12700550444772515,0.31909828484748903,0.0,0.0,0.052686764855575066,0.23722417229399026,0.20443793354735956,0.12867850999283054,0.0
343,157535,-0.21871414531169708,49462017.333333336,0.0,0.23645278668105543,0.0035338125985048784,0.09596601101025316,0.3041382285715102,0.0009455133963669307,0.0013462350221434558,0.10445468621269066,0.16181078124512674,0.3038881882240522,0.09615489331840973,0.0
344,157632,2.2100886893818656,15453311.0,0.0,0.25399333514998823,0.0,0.18356784510452162,0.31159743047946165,0.0,0.0,0.02742564360479123,0.19077173817313325,0.39684822236477346,0.05427141147939105,0.0
345,157748,1.1385587040519058,45494814.0,0.018754470930833274,0.0,0.0,0.14066295189894243,0.28918542232088257,0.0,0.0,0.08076386464619902,0.13698973103469184,0.2304659786790937,0.2346388755430454,0.0
346,157757,1.1978720079394245,32483221.666666668,0.008589516444207376,0.18795643371375365,0.0,0.047675376821459566,0.470770746107747,0.007536865314005953,0.0,0.038295693474164325,0.13989017817557403,0.2890850060900671,0.054421510838441566,0.0
347,157809,1.2051283393621028,29641469.166666668,0.023569271462393494,0.5531190803829645,0.01806171157226996,0.10895389997397507,0.3453975445380392,0.0,0.0,0.050465447295783214,0.2733065609686519,0.2369673253094208,0.09386312188810479,0.0
348,157818,-0.4325843152057433,38564763.5,0.11598314784600369,0.3525381228730557,0.0028028522289092563,0.19162017766123038,0.2970422814425748,0.0010134380831870004,0.0,0.13397394489402223,0.21714460490165674,0.17148572253874533,0.17934000813981396,0.0
349,157863,1.3332182304360258,19825486.166666668,0.04069713565746353,0.5245224713573018,0.0,0.14695363880820173,0.26956648738592937,0.0,0.011666716840579874,0.11073071037005337,0.26313713685558465,0.15170084479727386,0.12137204672332667,0.04427614835204083
350,158477,0.5543076203897774,25564162.5,0.08930434027192037,0.3392197508263114,0.0,0.20474725115677073,0.2786906279444907,0.0,0.006399114385225802,0.07217605896535824,0.23476959200208494,0.25889023354471324,0.14907437315812713,0.0
351,158802,-0.9777789000107836,44966380.166666664,0.026956320748389054,0.14075777228543573,0.011600970874977518,0.1594374613528394,0.2924633533895644,0.019746174735635176,0.0,0.10538747279861284,0.13308201544842313,0.264585473767344,0.11818349205864659,0.06655201409530108
352,159568,1.5241504117350075,22945601.666666668,0.04179051453651865,0.16769640165606176,0.0,0.13221573110489365,0.36882446824776366,0.0,0.0016179861921249829,0.026934544681438948,0.22234282953719306,0.21238771177715174,0.16789245956432752,0.0
353,159656,-1.1187819449304313,112336431.33333333,0.03513684403018274,0.5328449873551558,9.712936878233393e-05,0.11447291124261992,0.4254293087833952,0.008309214463385096,0.02692721435747704,0.08837855225440756,0.11181926187471851,0.21899324088076932,0.0994133948127852,0.0207296627255627
354,160065,0.7738347662772571,16063738.333333334,0.017406481658534652,0.037942278483744395,0.013586044676400044,0.019976753024384213,0.43535282312346757,0.0,0.0,0.07778831681251448,0.06873974852055503,0.316122367946108,0.023880441694611766,0.02667098142265141
355,160074,2.6512245782516937,22567100.0,0.013986821523368088,0.03744887468926003,0.0,0.002215614766629297,0.4417693677964825,0.02257786039559063,0.0037429414206226466,0.11030517877795552,0.14422398092798808,0.2773806632959781,0.0,0.0
356,160524,0.6613966478210682,4915351.0,3.3907378469343626e-05,0.02949606243786049,0.004764088397078188,0.0,0.4656374488820839,0.0,0.0,0.08742607259040774,0.04254921639031136,0.18157723290428973,0.0,0.0
357,160755,-2.207401585942755,949372166.6666666,0.01788989319783794,0.19228251372442104,0.0,0.07165437228427982,0.3478669148540799,0.15741824465396695,0.02956655740732516,0.08315951963341386,0.07945461500609263,0.11387929531674705,0.08191536406604155,0.0
358,160904,-1.06643456564099,110954422.16666667,0.034028284704103864,0.1769262334628925,0.0,0.1125699116456877,0.24370308521261835,0.08583190419421063,0.017290838549167454,0.12850169665687636,0.09011133404833062,0.28290366188544264,0.0907707744915734,0.060886704961780454
359,160959,1.062417792048395,24889337.166666668,0.3755330821954459,0.023943934813370513,0.008884373464264546,0.09397461321170981,0.1996336208846274,0.0,0.0,0.06176621564376333,0.07347973234830285,0.08234022008206285,0.08594314849271163,0.0
360,160977,-0.3935070021102662,111823549.5,0.046879303957943735,0.25486210010411686,0.007592404913480828,0.0,0.36704949911586676,0.016324422194569428,0.0012870201966417338,0.13750288648576062,0.15800019535837279,0.15382580780386812,0.16601016884492056,0.0
361,161004,-1.3726393830937047,166315500.0,0.16769332984598548,0.05536966388179895,0.0,0.14929456364560129,0.3478409007779391,0.015843382005886402,0.0,0.10131948014466481,0.1956141590330827,0.15026260330516397,0.1866141961112063,0.0
362,161022,4.174746355906922,3077957.1666666665,0.014639579942172685,0.0,0.0,0.0,0.4615553725216991,0.0,0.0,0.31719171097410226,0.10262391024176588,0.11862900626243283,0.0,0.0
363,161086,-1.5442221615234846,147317166.66666666,0.1055025268609791,0.1458248246696753,0.0,0.18539817151882051,0.33095260452787245,0.014716546951418878,0.0,0.12142621984539029,0.19220095417709862,0.1918276100431835,0.14629546454758044,0.0
364,161457,-1.0852775505125578,175381946.83333334,0.002993377270650494,0.233303618600022,0.0,0.12520312797189165,0.41205392081779646,0.03515726833917639,0.04656637687512042,0.1130222752373921,0.12760428066141863,0.13321137906059335,0.10841021368865121,0.009175041648932318
365,161509,1.9971268403962987,14150587.0,0.01768800592276961,0.44192601338728915,0.0,0.1957820195020885,0.39656036883840934,0.0,0.0,0.07698832564331076,0.09869529322941396,0.249656486570722,0.1694976917447547,0.0
366,161518,1.2352318570907646,36911790.666666664,0.012241603342426122,0.44264056836328686,0.003068518160574744,0.2627405360592458,0.362742096536236,0.0,0.0,0.0460080903507508,0.23546353372976433,0.23003505600721694,0.12535957345228407,0.0
367,161563,1.2722206785932437,19617422.666666668,0.023790476519953314,0.44263579612598786,0.0,0.2798770898684822,0.23707869678021584,0.0,0.014554596264667319,0.09113626683002259,0.27997900607670717,0.172202539416153,0.20504888613638472,0.0
368,161572,1.240934363306022,19279057.166666668,0.0029673823174426847,0.3563251965044659,0.0,0.2677443173375102,0.24244550928635916,0.0,0.0,0.1497551276344833,0.18155448697901833,0.21106391760530682,0.1871800905754874,0.009166380136691158
369,162061,2.470820463620075,16122082.666666666,0.01187518204844006,0.180110766499812,0.0,0.02330794813771786,0.22313233807178925,0.0,0.0,0.11315637921717642,0.22962617443470082,0.17211313352236873,0.0,0.22667812686235245
370,162210,0.6591025301182237,31585239.833333332,0.016262759737685283,0.13993520465010031,0.0,0.09707787085084611,0.33986100965652,0.0,0.08301595979121873,0.06703131519148034,0.11838342381010575,0.26020913703262,0.11303273360717819,0.0
371,162654,-0.9555220559572221,70984000.0,0.056802194860813705,0.3993883903414854,0.0,0.2205872684924302,0.36025508330515793,0.002050114579811413,0.0,0.09105517910139374,0.14763186070100304,0.17147291408392504,0.2256846613321312,0.0018501822006837224
372,162760,-0.12592606029487624,41445444.666666664,0.0729169560363586,0.4777892438102607,0.012023830459727082,0.18281038429201235,0.37094690277742953,0.0,0.0,0.09152771465821086,0.19291433347230585,0.212748696611885,0.13186235248016884,0.0
373,162928,-3.2854293156173116,5766072166.666667,0.006205119469975416,0.04851349848696829,0.0,0.017305136630704095,0.35104960098054033,0.43985170378691923,0.0,0.008741074549506303,0.02099840755259364,0.08899689167377457,0.01710820881447518,0.0
374,163046,-1.6391116005761168,199589144.33333334,0.01232550418285692,0.4057144311988658,0.0017347787183342016,0.25869878597756,0.3358951821950543,0.0072676673114918725,0.00950419175519855,0.07845841458782211,0.16927503470283095,0.215543471282948,0.18405603816465413,0.0
375,163295,-0.6699626530432915,84393627.66666667,0.01711951332439266,0.3659657569801587,0.0,0.1582014468288271,0.40442713441362,0.0,0.0,0.19943076033904183,0.0599867881810018,0.1574285448716126,0.17872677219472372,0.0
376,163462,-0.27951341612587316,69594086.0,0.025905314234124243,0.4901491438032057,0.0,0.25757569400365427,0.29517482036237,0.00013526532508332197,0.0,0.07149125429997026,0.1556297446500459,0.21392507643058442,0.2635959421417887,0.0
377,163532,2.3300531772712656,11148247.666666666,0.21674129772801662,0.21084110289022107,0.0,0.21554927182427444,0.26242988322559396,0.0042615217584419775,0.012606316035976119,0.006749939743893383,0.006705089645927314,0.2041387491002697,0.19839440835290617,0.05821409660705122
378,163578,0.04643721163466723,46092045.5,0.22823207820823083,0.0,0.0,0.09155968499307905,0.4562441076013142,0.000274689479771515,0.002250616106850801,0.06390467454230614,0.1378205088916409,0.28996524646174215,0.0495378354745976,0.0
379,163976,0.37490042240123816,28570670.833333332,0.07317508733096192,0.3622886873645629,0.0,0.14894600100540167,0.3399502199297911,0.0,0.0,0.05706558342682713,0.1595185213974529,0.27727405770573876,0.16619161170670213,0.0
380,164173,-0.36928405348982285,92943358.83333333,0.09681069681878456,0.4538074768989277,0.0070929112986130825,0.2456939881089191,0.4019850347815689,0.0,0.0,0.016097280667639883,0.2122592682357206,0.22271479382533543,0.14694362248973528,0.0
381,164216,-1.1951872809359936,69252089.0,0.11198356533812767,0.33232722890616817,0.0,0.21693042357177125,0.3279920817021611,0.0,0.0,0.057430310874809855,0.18624162610699968,0.24330529340903106,0.1632646152618828,0.0
382,164270,-0.22372228600151686,64032833.333333336,0.048641712454808333,0.5318443402733494,0.0,0.2303792065008316,0.36231152247414733,0.0021473358719615197,0.0007079701299073131,0.04757455159722746,0.17135219691980935,0.22079037577076344,0.19511604723618353,0.0
383,164368,0.6613966478210682,80678959.5,0.21755651587615396,0.0,0.0,0.0,0.13658635082752482,0.003412620444945955,0.01116409415270161,0.026206574548927674,0.17895077505719859,0.6162034125721052,0.0,0.0
384,164447,1.107634219261658,52602715.166666664,0.006651988695982744,0.5270807044621154,0.0,0.19273112552989224,0.33695658948099105,0.0,0.0,0.01719169496228571,0.2367526174369751,0.34098771536479405,0.05992734069611128,0.0
385,164465,-2.179254498162481,205078514.83333334,0.10667828701824948,0.1749880000634456,0.0,0.0591771969702898,0.2838693660684619,0.023077606823804046,0.0,0.1571844683950961,0.15675584150193714,0.14608342740184446,0.15314699116835567,0.006947732520028352
386,164492,0.9976683303328032,25847323.0,0.005291315210218611,0.6711190361957406,0.012127748522867661,0.23615018081369588,0.2603939745197856,0.0,0.0,0.043138735618127,0.31234756238908506,0.18254766654171498,0.08718243278036955,0.0
387,164562,-0.3946006533557812,67937269.5,0.011129563672950775,0.5523641948351584,0.0,0.2948733439063713,0.34915984762482494,0.0,0.0,0.09846477565601897,0.1768567374250055,0.11191792402941167,0.26360071526473894,0.0
388,164580,-0.8414072756930712,203153501.16666666,0.031710524125867334,0.18130423278528335,0.012385038828032931,0.26496636463334,0.2673383509912714,0.010699029654183326,0.0,0.16975268439195912,0.15054819462964592,0.18105958526646346,0.22060215506647676,0.0
389,164614,5.577489707782731,1916350.6666666667,0.0,0.1671659083967235,0.0,0.1805789023999087,0.12208499766570209,0.0,0.0,0.2985178251997025,0.0027509752912306235,0.5114207524997164,0.06522544934364831,0.0
390,164632,0.4451741523358245,52696033.333333336,0.00998869617637254,0.20673549748526293,0.0,0.07475579123286319,0.3917505428934879,0.0,0.0,0.14763855090927147,0.23428339008438964,0.17520236501039607,0.044411616054592346,0.0
391,164720,1.0675426904235377,45240506.333333336,0.5397741532792599,0.0,0.006736960407877544,0.22110250991222696,0.2370041923860283,0.0,0.0,0.05010522686531382,0.18925343371672695,0.32546194461616657,0.19817520241576428,0.0
392,164739,-1.0214360162866343,211612000.0,0.0154496594396033,0.37139985760101824,0.0,0.24634315004190058,0.350760668897164,0.012331531293121372,0.0,0.08954438626668935,0.17316834584050053,0.16932798392025658,0.19532918738067784,0.0
393,164748,-0.7353662886217875,257660696.16666666,0.024429552483737793,0.20744405968211516,0.0,0.17323352118009652,0.4719579294624238,0.0,0.0,0.06763724512874014,0.07983584990921819,0.21942015477891635,0.1611488207207016,0.0
394,164924,-2.84724672051608,810597143.1666666,0.05582264369107976,0.17890418262122593,0.006329732193835746,0.19893601364466856,0.3786100133140551,0.052936549959989074,0.005429903173363413,0.10097779214169239,0.08354504133677801,0.15893245420289445,0.21956824566561783,0.0
395,164933,1.2375197904382975,27571118.0,0.0005893848773198098,0.36153281850957225,0.0,0.17386150246065465,0.460179199116989,0.0,0.0,0.08479569091104684,0.08820001423228467,0.30911586537767527,0.057709230362004184,0.0
396,164988,-3.2752274345462857,1864073168.5,0.013359553023003201,0.19307041138819975,0.054365623470428705,0.14204565811816738,0.5457714892089369,0.10747821753221057,0.023545462829293443,0.06464917223732537,0.04647048917597249,0.0951260655946725,0.10751599823802732,0.00944310518356136
397,165015,-1.8852702639147423,345033989.1666667,0.0665021965577512,0.22360643517953702,7.940377139704354e-05,0.12528341078629046,0.3612209736235478,0.1511296784391437,0.0,0.13655008534219598,0.10274983126239685,0.13707636586054503,0.10595095405419563,0.0
398,165060,0.6613966478210682,37841474.0,0.002488900582114393,0.0,0.0,0.1439818561683582,0.062307963127088195,0.0,0.0,0.020945268499142855,0.0010967463899529918,0.024976682990731282,0.12199032821325441,0.0
399,165264,0.5326988482721496,14336177.333333334,0.037237460232309255,0.0025111180265348283,0.0,0.0,0.5328753025097438,0.0,0.0,0.04877467103504021,0.13477328172930897,0.2790333787723794,0.0,0.0
