,unitid,grtotlt,f2b02,f2c05,f2c06,f2d11,f2d12,f2e011,f2e021,f2e031,f2e041,f2e051,f2e061,f2e071,f2e081,expense_ps
11,102058,-16.509857705627137,-0.1455501998795785,-0.5538614096154738,-0.7738841225542299,3.2379805091769356,-1.1713638125672077,0.22893066175743523,-0.2520676012625201,-0.3150502446325495,-0.16948922644124825,-1.5321409691678758,-0.8916193654356652,-1.1716910776776814,0.22377161703565798,-0.11318568941760464
12,102234,-18.903128357836454,-0.1455501998795785,-0.059279111789902944,2.328007491375992,-0.3042018100845905,1.6695552116947423,-0.8636757133217589,-0.2520676012625201,-0.3150502446325495,-0.25122404818815935,0.33204712566296124,-0.13609962727298608,1.4273570635391244,0.6662236394468513,-0.1479512428534112
13,102261,-18.121974376866895,-0.1455501998795785,-0.46698566936990193,-1.1485855357138965,0.6449934737676729,-0.608287775178093,-1.031048590699901,-0.2520676012625201,-0.3150502446325495,0.5204502946263919,0.6926145203445131,0.8292563101417838,0.07488473322997988,-0.19669087858344017,-0.0935089679175276
14,102298,-18.494048260163847,-0.1455501998795785,-0.5538614096154738,-0.14636490276611386,-0.3042018100845905,1.1977225882604894,-0.9618444327675711,-0.2520676012625201,0.7271832324907491,-0.8026639682381265,1.0649862850317076,0.831746524116791,0.28127294014355775,-0.19669087858344017,-0.14917896197583067
15,102377,-20.541407211607297,-0.1455501998795785,-0.27586575040487293,-0.5690135096565458,-0.3042018100845905,-0.1997799546489141,-0.5002058651171509,8.08757239353131,2.759125569057506,-0.8603659471860268,-1.1602982714374908,-0.7012483549855978,-0.5848018446127777,-0.12013683151154521,-0.1616630904428794
16,102580,-15.810253940924886,-0.1455501998795785,-0.3554946445881513,-1.2015113456011433,-0.3042018100845905,1.196226650698553,-1.1107097858465338,-0.2520676012625201,-0.3150502446325495,-1.0938358054520996,-1.0957421223288708,0.0809586925479085,1.7823147742466567,-0.19669087858344017,0.4497677818976602
17,102669,-19.63807779397906,-0.1455501998795785,-0.07705463480779733,-0.7390563615820605,-0.3042018100845905,-0.5122714246662768,-0.46330815667921826,4.320550965652955,0.47499228309558783,-0.9015082289125095,0.5014391315004111,-0.20986861570123755,0.26007036185681487,-0.19669087858344017,-0.1078463612756143
18,103787,-17.39340001096882,-0.1455501998795785,-0.5538614096154738,-1.2045535408710761,-0.3042018100845905,0.8262453983081309,0.5224359041566162,-0.2520676012625201,-0.3150502446325495,-1.39892308843308,-0.2789959483312889,0.8830356932558495,0.22801521457189933,-0.19669087858344017,-0.02405126191265696
19,103945,-15.874717054316303,-0.1455501998795785,0.05002585291483791,-1.2045535408710761,-0.3042018100845905,-1.1826329679190704,-1.1070650738620706,-0.2520676012625201,-0.3150502446325495,2.8260897951634205,1.1669192247644,0.260534070749952,-1.1716910776776814,-0.19669087858344017,-0.021130504525172067
20,104188,-17.07128704114221,-0.1455501998795785,-0.5538614096154738,-0.9826288469591001,-0.3042018100845905,-1.1826329679190704,-1.3564444282983676,-0.2520676012625201,-0.3150502446325495,2.2047261236066706,-0.07617946941939922,0.8482877957529906,-1.1716910776776814,-0.19669087858344017,0.017135808216109397
21,104586,-20.040956704919193,-0.03496655350225948,3.19980116891959,-0.32050994942907446,-0.25765170759896305,-0.19540811477263678,0.9740492731722967,0.5738932790125424,-0.3150502446325495,-0.6845291561078779,0.17725490312146805,-0.34020259951490506,-0.12603942022033682,0.034428702019773945,-0.1526538996408893
22,105589,-19.245720607295613,-0.1455501998795785,-0.49628245434878787,0.11157306428790785,-0.3042018100845905,-0.5788743883012618,-0.18662955182352697,-0.2520676012625201,1.7550619219117485,0.2601657288690255,0.13494753935441597,-0.36047760048343697,-0.21134415061285478,-0.19669087858344017,-0.13129949421326256
23,105899,-18.953697706238,-0.1455501998795785,-0.5420226100513579,1.0854450029025595,-0.3042018100845905,0.09148526595212592,-1.100451049078366,-0.2520676012625201,-0.3150502446325495,-0.4591495991910177,1.5803442916438286,1.1173829189450002,-0.4179862656264103,-0.19669087858344017,-0.14016413749122514
24,106306,-18.43139861324437,-0.1455501998795785,-0.2748037900762896,-1.2045535408710761,0.43572850114627276,0.9188216371069775,-1.777162534589228,-0.2520676012625201,2.448340428460681,-0.05862315666610459,-0.4261176975933718,0.6372543527214196,0.9093449971624151,-0.14885832363115153,-0.13813098021692322
25,106342,-18.2803552356861,-0.1455501998795785,6.381817329652218,-1.2045535408710761,-0.3042018100845905,0.5220000697730081,-0.5324324314430469,-0.2520676012625201,-0.3150502446325495,-0.17403149898883358,1.0874748030232595,-0.16338055129127016,0.6987415831616859,-0.19669087858344017,-0.13137671796899245
26,106546,-20.131314983687023,2.13871298091219,-0.43743921140445013,-1.2045535408710761,-0.3042018100845905,-1.1826329679190704,3.9332139473858874,-0.2520676012625201,-0.3150502446325495,-0.3350739118148909,-1.460689554654492,-1.3379799824921426,-1.1716910776776814,-0.19669087858344017,0.2140839112200681
27,106713,-18.71137300517638,-0.1455501998795785,-0.5538614096154738,0.20107175626626878,-0.3042018100845905,0.007394933485999444,-1.0544577334933725,-0.2520676012625201,-0.3150502446325495,0.13776355545360014,-0.5752837365945924,0.5710311192738993,1.168177179061276,-0.19669087858344017,-0.13397794904163396
28,106810,-16.770413023489432,-0.1455501998795785,0.1226328463297979,-0.013396158735833299,-0.3042018100845905,0.8639420679787774,-1.1180600306210342,-0.2520676012625201,-0.3150502446325495,-0.0813013952258265,1.4017768605532375,0.557029784321013,0.06136784715789344,-0.19669087858344017,-0.03883968096626062
29,107044,-20.204693924989158,-0.1455501998795785,0.170164542562447,-0.2661249872113889,0.21590112975221146,0.8189023937064239,0.5240387561253459,-0.2520676012625201,0.2718211604449537,0.11599082636397887,-0.24430714525139924,-1.1833220939916198,0.8142485455829244,-0.19669087858344017,-0.16447553743321866
30,107080,-18.940715251336727,-0.1455501998795785,0.6287032086794541,1.7066186838508504,-0.3042018100845905,1.2355043246378052,-0.23294069958949026,0.7801571496650959,-0.3150502446325495,-0.2819991205964743,0.3608816435308149,-0.5225684187041075,1.0484609368067255,-0.19669087858344017,-0.14580544273026363
31,107141,-19.77575557477392,-0.1455501998795785,0.7531048286262162,0.07334778247207462,-0.019829259367009862,0.09726489332006859,0.018387144436755508,-0.10284767587786824,2.6867061400672387,0.29862015432945715,0.21804465797215397,-0.6037689612607727,0.21221816754327624,-0.13332792301214152,-0.15788551822291377
32,107512,-19.1011803704938,-0.1455501998795785,0.3124503583221829,0.8870780573753894,-0.3042018100845905,1.2340375641532113,-0.03434767360199216,0.0423801997106508,1.3355379681638924,-0.8197095022522621,0.5063680451268725,-0.8427040535590489,1.3725458266369102,-0.19669087858344017,-0.1534758853175253
33,107558,-18.621554473830443,-0.1455501998795785,1.2209837168626079,0.8473395926158774,-0.3042018100845905,0.1173769235592267,-0.5157158898348775,-0.2520676012625201,-0.3150502446325495,0.3864024015616124,0.24850074026800117,0.14339951723358485,0.7231630715722497,-0.19669087858344017,-0.13691286454450455
34,107600,-18.843832716292365,-0.1455501998795785,2.4574746393727303,-1.2045535408710761,-0.3042018100845905,0.7810721386391293,-1.1694514678075343,-0.2520676012625201,0.8159738204960564,0.45962827752660584,-0.04478942923695889,0.8105102911951243,0.734266067042671,-0.19669087858344017,-0.14272248585951075
35,107840,-17.716323575637883,-0.1455501998795785,-0.5538614096154738,-1.2045535408710761,-0.3042018100845905,-0.6095068600879396,-0.6160666381256236,-0.2520676012625201,-0.3150502446325495,0.038319464980129496,-1.2568741483712058,1.2260656423265508,0.8831503517535579,-0.19669087858344017,-0.11216197847970633
36,107877,-17.529470486349204,-0.1455501998795785,-0.13907696965047334,0.7124285788119363,-0.3042018100845905,1.76516418284183,-0.48140835431135504,-0.2520676012625201,-0.3150502446325495,-0.4184465840130825,0.9206629525549119,-0.12530163331661825,-0.07165359343460433,-0.19669087858344017,-0.12065311159424116
37,108852,-17.050353251839045,-0.1455501998795785,-0.5538614096154738,0.19507167880155596,-0.3042018100845905,-1.1826329679190704,-0.6979419612607392,-0.2520676012625201,-0.3150502446325495,0.7963851450917903,-0.8312797493609353,2.2815005540516573,-1.1716910776776814,-0.19669087858344017,-0.10013656694492618
38,109651,-21.53201020306746,-0.1455501998795785,1.0420028126185816,-0.8360691149023516,-0.3042018100845905,-1.1145499145342908,0.9155600477894499,-0.2520676012625201,-0.3150502446325495,0.5733266189684082,-1.1462120734584413,-1.1054700063350842,-1.0969676062783567,0.8077362219652388,-0.15993248368952287
39,110060,-17.279888969232534,-0.1455501998795785,-0.5538614096154738,-1.2045535408710761,0.10275296970124198,-1.1826329679190704,-1.8755931923263647,-0.25089638424691674,-0.22282769109127848,-0.0738333168621409,-1.2784414620947417,1.7112582983957787,-1.1716910776776814,1.7144998147169948,-0.09481570671700519
40,110370,-20.105853188308735,-0.1455501998795785,0.13346850856204592,0.17712942303278947,-0.3042018100845905,-0.45844548607200525,0.980373006526969,-0.2520676012625201,-0.3150502446325495,0.18473731953690195,-0.6392965217313861,0.07406021609391862,-0.3130306045331643,-0.19669087858344017,-0.1529353431652737
41,110413,-20.68005472281016,-0.1455501998795785,-0.37267225819583333,1.0532186603593165,0.2650945831494858,0.3619202876024012,0.1259123108347999,-0.2520676012625201,2.21233657460543,-0.5225588542724097,0.42452574187662656,-0.5949156980820514,0.6055849084622354,-0.19669087858344017,-0.1634942853620137
42,110918,-14.888058298368497,-0.1455501998795785,-0.5538614096154738,-1.2045535408710761,-0.3042018100845905,-1.1826329679190704,-2.1338414325825252,-0.2520676012625201,-0.3150502446325495,0.7409772899314996,1.038694021926714,2.381862928303009,-1.1716910776776814,-0.19669087858344017,1.190589114336805
43,111045,-15.475360564397985,-0.1455501998795785,-0.5538614096154738,-1.2045535408710761,-0.3042018100845905,-1.1826329679190704,2.7392980887703002,-0.2520676012625201,-0.3150502446325495,-1.475384987359817,-1.9513887627187523,1.0256424375665836,-1.1716910776776814,-0.19669087858344017,0.40592981921697635
44,111081,-20.06321979895426,-0.1455501998795785,0.04545894127040335,0.08115094709563246,0.04487913061933244,-0.7099835143847616,1.5118974989997913,-0.2520676012625201,-0.3150502446325495,0.7863514290740853,-1.055847114010201,0.00762914613154845,-0.7753951080326408,-0.19669087858344017,-0.14514861940262808
45,111638,-17.952324658808696,-0.1455501998795785,-0.5538614096154738,-1.2045535408710761,-0.3042018100845905,-1.1826329679190704,2.025506685465159,-0.2520676012625201,-0.3150502446325495,0.4456041054670824,-0.5516317112797617,-0.6264553196387725,-1.1716910776776814,-0.19669087858344017,-0.1254432683639184
46,111966,-22.799227959468716,-0.1455501998795785,-0.3311693362003466,-1.2044274691476193,-0.3042018100845905,-1.0609643453285111,-0.7596156246772218,12.302730709612591,1.1436826316154174,0.568257162277761,-1.5449663674960958,0.38915252936638106,-1.1471622448275833,-0.19669087858344017,-0.1167086415340313
47,112075,-20.41904682995239,-0.1455501998795785,-0.2809668219620263,0.31637677887980536,-0.3042018100845905,0.09211467806095751,0.615457985765698,-0.2520676012625201,-0.3150502446325495,-0.2624889670135255,0.6557226459338825,-0.46930749619294876,0.045377916018673956,-0.19669087858344017,-0.16290809898717257
48,112084,-18.760689028719323,-0.1455501998795785,-0.5524361580608503,0.42571963153899867,-0.3042018100845905,-1.1009182012399596,-0.8175729154920299,-0.2520676012625201,-0.3150502446325495,0.9641841761180684,1.587440811565082,-1.2330937115019291,-0.15728734539231168,-0.19669087858344017,-0.126798571268165
49,112260,-20.044368224107377,-0.1455501998795785,1.7242359733189987,-0.9894980033183007,-0.3042018100845905,0.3043538014242073,-0.08768830493950577,3.6301235071233746,-0.3150502446325495,-0.22326651017476448,-0.026602112184513693,-0.5523812319604718,0.7831890806173929,-0.19669087858344017,-0.15051982983757142
50,112446,-19.459424303689083,-0.1455501998795785,-0.5538614096154738,-1.184420163680617,1.231545844443558,-1.1826329679190704,-1.3923697418001115,-0.2520676012625201,-0.3150502446325495,-0.8469329768281703,-1.6194279688492381,4.846640432283184,-1.1716910776776814,-0.19669087858344017,-0.14064626569777058
51,112570,-19.12105518358089,-0.1455501998795785,0.21298602849662207,-1.2045535408710761,-0.2885496802123795,-0.3802780330880535,-1.597703259389095,-0.2520676012625201,-0.3150502446325495,0.00722680826878721,-0.03448729336277521,1.0377354715195335,-0.1379640267622767,-0.19669087858344017,-0.13887181386401795
52,113537,-16.995275555613926,-0.1455501998795785,0.7206467330079334,-1.2045535408710761,4.020741261869006,-1.1826329679190704,0.6995082897585445,-0.2520676012625201,-0.3150502446325495,0.10523652246734892,-1.412433970065564,-1.213783550496848,-1.1716910776776814,-0.19669087858344017,0.5542007045236662
53,113698,-19.664508748854132,-0.1455501998795785,-0.4224261930336515,0.785362501338758,-0.3042018100845905,-0.07297725318041429,0.96954584784536,-0.2520676012625201,-0.3150502446325495,-0.18748528985828797,-0.0035398140353174153,-0.05071390766110638,-0.6860483389136952,-0.19669087858344017,-0.15301722515092653
54,115409,-19.723394095156568,-0.1455501998795785,0.3792069648107198,-0.19000180220789709,-0.3042018100845905,0.6111583248130308,0.6883911773169826,2.453697631916129,0.38913163439471066,0.16721781158395757,-0.614219199102344,-0.6763772184339698,0.3113015134538474,-0.19669087858344017,-0.14272235677759823
55,115728,-19.642939876860645,-0.1455501998795785,0.14571679020327177,0.5339554685674366,3.926994109117373,0.0445892035091531,-0.8544864287633561,-0.2520676012625201,5.033569497046228,-0.07849669137869882,0.45398021397945865,0.017669555686134535,0.13835386463159605,-0.19669087858344017,-0.1387090658281298
56,115773,-19.210934837859572,-0.1455501998795785,-0.4489628960651306,-0.982287735079091,0.0009090994326356505,-1.0921012265815513,-0.14773323160961419,-0.2520676012625201,0.40320480836136013,1.1390479070858317,-0.5289676756062273,0.9212945584561448,-0.977210051489946,-0.19669087858344017,-0.1179259802307698
57,116846,-19.121346456835408,-0.1455501998795785,0.8823391320073535,-1.2045535408710761,-0.17699546334808602,1.0880496965085915,-1.8343803232212263,-0.2520676012625201,3.637934548912015,1.155964439733155,-1.7775013622377875,0.9811162695491736,1.8590406505047692,-0.19669087858344017,0.0696575470138105
58,117104,-18.747329375296026,-0.1455501998795785,-0.20142906848844047,-0.7772567981888971,-0.3042018100845905,0.5630655517824686,-1.0959921216891373,-0.2520676012625201,-0.3150502446325495,0.08313756276558115,0.5443989612519577,0.5920209349857927,0.8725276808302824,-0.19669087858344017,-0.11826936731218685
59,117168,-19.036220309859605,-0.1455501998795785,-0.42806000826340923,0.317975384868377,-0.3042018100845905,-1.0448808359628718,1.2847331042217935,-0.2520676012625201,-0.3150502446325495,1.1409119531068856,-0.5556679491858048,-0.10981389702313485,-1.0551589947711657,-0.19669087858344017,-0.13320867693174804
60,117283,-15.451052001302271,-0.1455501998795785,-0.5538614096154738,-0.5575888918777644,-0.20494233151926913,-0.933060054859895,-0.8955706554422581,-0.2520676012625201,-0.3150502446325495,1.1337029845451205,-1.0005692605419636,0.8552386389494357,-0.0715248659474327,-0.19669087858344017,0.25909521049280654
61,117557,-18.74476277852349,-0.1455501998795785,-0.5538614096154738,-1.2045535408710761,-0.3042018100845905,-1.1826329679190704,-0.4518092744044104,-0.2520676012625201,-0.3150502446325495,0.08632418450150645,0.7546619119683922,0.8230996776514407,-1.1716910776776814,-0.19669087858344017,-0.11236951642190621
62,117575,-18.52035827048527,-0.1455501998795785,0.11723981859211435,-0.7033597479892598,0.5036323107173158,-1.1742124453278258,-0.10185130153862632,-0.2520676012625201,-0.3150502446325495,-1.475384987359817,1.8739242143210155,0.41838226604781126,-0.5148944340577836,-0.19669087858344017,-0.00560430428708602
63,117672,-23.937549943657544,-0.1455501998795785,-0.5436641569018132,-1.0873090071120552,2.0138805230573804,-1.1373016707567523,0.8293300203277812,0.21110856497560346,-0.3150502446325495,-0.41214326368326626,-0.8946636373886502,1.0667607365689322,-1.1716910776776814,-0.19669087858344017,-0.1550609999349375
64,117751,-19.84116145284135,-0.1455501998795785,0.3302477983351823,-0.05174365015564247,-0.3042018100845905,0.8395447381688228,-0.06946567611430235,-0.2520676012625201,-0.3150502446325495,-0.19262011748482707,0.41334127861294834,-0.19523045093817612,0.7849203936689881,-0.19669087858344017,-0.15577450033572446
65,118541,-18.588810192712483,-0.1455501998795785,-0.42809850908803265,0.7711014962778039,-0.3042018100845905,0.5100325587863317,-0.961609505486599,-0.2520676012625201,-0.3150502446325495,-0.3072806270046569,1.1661654187185249,0.3203006174054603,0.7006870546339574,-0.19669087858344017,-0.14224372831041943
66,118693,-18.88035765519645,-0.1455501998795785,-0.48915176024436824,1.8926296443090145,-0.3042018100845905,1.2508406378339263,-1.101595777000856,-0.2520676012625201,-0.3150502446325495,0.12118487537373544,1.295637536131947,-0.6181036302976822,1.4451792355194724,-0.19669087858344017,-0.13811201389388308
67,118888,-20.010349993272712,-0.1455501998795785,0.4781629987066339,-0.07326608763240802,1.931592198199735,0.4096751710294915,-0.22731863723955206,1.5974007841969111,1.6646381166174269,0.2606918751214327,-0.13653585258296544,-0.4358853259545861,0.5817162690937753,-0.19669087858344017,-0.14153708936436352
68,119605,-25.583115217976857,-0.1455501998795785,-0.048294937726678026,-1.2045535408710761,-0.11943514804635934,-1.1826329679190704,0.01433868711273421,0.2915477955766624,-0.3150502446325495,0.7282339965763353,0.11245866897138596,0.9841010431959335,-1.1716910776776814,-0.19669087858344017,-0.16957049936621274
69,120166,-17.175025865886898,-0.1455501998795785,-0.5538614096154738,-1.199089997889524,-0.2885116268833428,5.557646738603982,-1.9869310657036159,-0.2520676012625201,-0.3150502446325495,0.031114024471151,-0.7927049287716014,1.5649515612634377,2.1667198959884577,-0.19669087858344017,0.6577912974414031
70,120184,-19.861274767009977,-0.1455501998795785,-0.34938551406687574,0.14869891330336454,-0.3042018100845905,0.33185804208870473,-0.4087102912892384,-0.2520676012625201,-0.3150502446325495,0.9689125133072745,0.6272094318372512,-0.3078879578493242,0.3637959196527166,-0.19669087858344017,-0.14925114242327875
71,120254,-20.000543646956952,-0.1455501998795785,0.7739105299184404,0.21451883976168265,-0.3042018100845905,0.8523499344829,0.003291296525548545,1.1356617112650618,1.6764983538152385,-0.036888317302913885,-0.39283657720308496,-0.5776377091149838,0.9795566436042035,-0.19669087858344017,-0.156864692136655
72,120403,-19.33298662628378,-0.1455501998795785,-0.1589948203274294,0.2890719092701779,0.3927152510137978,-0.7277106060695455,1.339447373989273,-0.2520676012625201,-0.3150502446325495,0.3422968159465462,-0.34308222978273745,-0.366727882604969,-0.4810508965466136,-0.19669087858344017,-0.1449845541754205
73,120537,-19.838679371632647,-0.1455501998795785,-0.10583918017650193,0.39287476888658723,-0.05697575995568641,0.290860637279767,-0.6365035680607966,-0.2520676012625201,-0.3150502446325495,-0.08502740690937359,1.32446141093485,0.39767480624190527,-0.1075917591690428,-0.19669087858344017,-0.1473747663870671
74,120838,-17.398600317255788,-0.1455501998795785,-0.3350446339747765,-1.2045535408710761,-0.3042018100845905,-0.7363845776432453,-1.5087427705834227,-0.2520676012625201,-0.3150502446325495,3.989029268479925,-1.9245783120105155,2.4699558916191218,-1.1716910776776814,-0.19669087858344017,0.12513977937203263
75,120865,-19.75671107025055,-0.1455501998795785,-0.4537778517643525,0.1913964519114543,1.92816804257287,0.19214627402318352,-0.5337618158808348,-0.2520676012625201,-0.3150502446325495,-0.5737928103607045,-0.7716248818965005,-0.6628046479468029,0.27037171699535084,-0.19669087858344017,-0.14666646443653492
76,121150,-21.622192032591833,-0.1455501998795785,0.5008978384973849,0.03670310104667765,-0.04483559120516596,0.035546093836283515,-0.5496522111462313,0.2450981340245756,1.9774172001745491,1.611845992150554,0.09238480058745253,-0.23474819711080233,-0.1419576277977779,-0.19669087858344017,-0.16625153305624402
77,121257,-19.413723926572196,-0.1455501998795785,-0.20751659756283444,-0.05407443327560691,-0.3042018100845905,-1.1826329679190704,0.6964639250747225,0.1822047399651556,0.18181819470675778,-0.6776441833529175,1.6712610021574847,-0.27725902927867924,-1.1716910776776814,-0.19669087858344017,-0.14732757506864805
78,121309,-20.505166612922892,-0.1455501998795785,-0.24731874041176585,0.10017024344304078,-0.09225149152696886,0.3265604961970677,-0.1444729328326195,-0.07188156027249054,-0.3150502446325495,0.08087825689113451,1.0986889669254796,-0.3538587142268712,0.018819951406003527,-0.19669087858344017,-0.1635336132905318
79,121345,-20.56958299267305,-0.1455501998795785,1.1562890294766597,-0.47256691849266946,0.4360000753380172,0.038262182051154586,0.2805451482574168,0.6100509441767513,0.08211564861949179,0.21787222041891485,-0.3791567140348645,-0.45999726418416154,0.8182052934950298,-0.19669087858344017,-0.1566389130350455
80,122436,-21.47944621506954,-0.1455501998795785,-0.24189581725322093,0.30080851788242424,-0.3042018100845905,0.2576107496736362,0.43010059963253516,0.43314780737983216,0.7607349453777079,0.19755182293396423,-0.417233587477678,-0.4590827816055917,0.5503575749770369,-0.19669087858344017,-0.16699593911773514
81,122454,-18.425876866546492,-0.1455501998795785,-0.548824162668699,0.4292761793529189,-0.3042018100845905,-0.5147957516961412,-0.527745833059132,-0.2520676012625201,1.7209668759209888,-0.9443633214513663,-0.6606475579341191,2.195951016345468,-0.4026132853098084,-0.19669087858344017,-0.09162966982675994
82,122506,-19.247743213870283,-0.1455501998795785,0.6751120316813471,0.2301658795961598,0.3675846888698176,-0.18891136280726847,0.9972923014147865,-0.2520676012625201,0.46259656847836184,-0.7591299831028436,-1.2131565758470217,0.2962147050358807,-0.151384856551013,-0.18074989179433132,-0.10026093996425867
83,122728,-19.90594911896499,-0.1455501998795785,-0.46994077592748607,0.6522854633475555,-0.3042018100845905,0.3101059105843304,-0.5122900147855459,-0.1883001821833548,-0.3150502446325495,1.3087899472323872,0.4374984788228954,-0.8702512393559864,0.5882638353171596,-0.19669087858344017,-0.15378761992546916
84,123165,-19.216081585115557,-0.1455501998795785,0.31520304595730964,-0.26336571353444604,-0.3042018100845905,0.6471169821508252,0.7694280703739751,-0.20355269569824264,2.4120773122430053,-0.9850296629661032,0.5121834309550636,-0.7333327897896624,0.11286076123478463,-0.19669087858344017,-0.14151287053540978
85,123280,-15.595845189361,-0.1455501998795785,0.5184167453150453,-1.2045535408710761,-0.3042018100845905,-1.1497860595952532,-1.5225162117040438,5.812184502440539,-0.3150502446325495,-0.578342263010907,-1.7701614518065334,1.7156881143545064,-1.1381425234623106,-0.19669087858344017,0.44335853449636636
86,123457,-18.99012408520455,-0.1455501998795785,-0.18295234440320454,0.4464848733595032,-0.3042018100845905,0.2638307826902929,-0.10326142086671536,-0.2520676012625201,0.33469231868109756,-0.4992167012378903,1.64195654610861,-0.2509434614126866,-0.20631042766527943,-0.19669087858344017,-0.14096690516457433
87,123554,-20.662810158060957,-0.1455501998795785,0.36282481247790327,0.4808880763372521,-0.3042018100845905,0.3565975904021149,0.4735474649876216,-0.2520676012625201,-0.3150502446325495,-0.009085987826005892,0.28417342301224013,-0.17827238734828427,0.06285008849686861,-0.19669087858344017,-0.16236314575644023
88,123651,-19.344847920211695,-0.1455501998795785,-0.5538614096154738,1.1485611928036834,-0.3042018100845905,0.7769687428336193,-0.2190873938859774,-0.2520676012625201,-0.3150502446325495,-0.8922542133824045,0.3756574336847591,1.114396746397016,-0.04702466964656154,-0.19669087858344017,-0.15779254098481288
89,123952,-19.535540483795483,-0.1455501998795785,-0.5525898292829359,-0.3741616333383932,0.25305935219573894,-0.7864567883765121,0.22603464853732794,-0.2520676012625201,-0.3150502446325495,1.9623329239011935,-1.625094738931528,1.1125238425652288,-0.6817905340805109,-0.19669087858344017,-0.09915282986099036
90,124292,-18.730189960340585,-0.1455501998795785,0.9862271573048034,-0.8853892388836032,-0.3042018100845905,0.25488917398155486,-0.3247850288551045,-0.2520676012625201,-0.3150502446325495,-0.32467523058420605,-0.8688663789099397,0.36841933460187754,1.6393714239429804,-0.19669087858344017,-0.12524541671351963
91,124487,-17.872835311931755,-0.1455501998795785,0.1841406102228593,-0.9109383662405152,-0.3042018100845905,-1.1320434334529876,0.10940107251009902,-0.2520676012625201,-0.3150502446325495,-0.7171449711378514,-0.5986810526472834,-0.47834609992801747,-0.9581480129831101,-0.19669087858344017,-0.04177338004200256
92,125727,-19.32931362334212,-0.1455501998795785,0.03248630110547586,0.6357687360810781,-0.3042018100845905,1.384756151560402,0.24955909306336316,0.011174934306156646,-0.214887358564059,-0.2891290864896841,0.0008589312165350274,-0.62075430494798,1.2417934520845466,-0.19669087858344017,-0.15230448844735534
